http://twitter.com/3371533739/status/1159214142949081093,,0,Wed Aug 07 21:26:03 +0000 2019,0,0,en,0,,,,Ibraheem000786,rt @developmentpk: massive protest in #bangladesh against #india  brutality  in kashmir &amp; decision of scrapping #article370 and #article35a…,126,1433,,,,"[{'text': 'Bangladesh', 'indices': [38, 49]}, {'text': 'India', 'indices': [58, 64]}, {'text': 'Article370', 'indices': [116, 127]}, {'text': 'Article35A', 'indices': [132, 143]}]"
http://twitter.com/999296580598489089/status/1159214154714140680,,0,Wed Aug 07 21:26:06 +0000 2019,0,0,en,1,https://t.co/jq9cbumzet,,,fiery_mani,rt @gitaskapoor: rascal bangladeshis forget who gave them their freedom. https://t.co/jq9cbumzet,436,2567,,,,[]
http://twitter.com/3910129155/status/1159214174108622851,,0,Wed Aug 07 21:26:10 +0000 2019,0,0,en,1,https://t.co/5abcmtdodr,,,TariqMangiMCBH,"one nianzi had lost bangladesh and another niazi has sold out kashmir,  @palwashakhan @bbhuttozardari @aseefabz… https://t.co/5abcmtdodr",271,254,Karachi Bilawal house,,,[]
http://twitter.com/926984415074496512/status/1159214177141035024,,0,Wed Aug 07 21:26:11 +0000 2019,0,0,en,0,,,,BTSandGOT7star,rt @btsvotingteam: 🌏 top countries voting for #kcamexico in the last 24 hours:  1. south korea 2. indonesia 3. vietnam 4. mexico 5. philipp…,255,1229,,,,"[{'text': 'KCAMexico', 'indices': [46, 56]}]"
http://twitter.com/739280364779102208/status/1159214177044631552,,0,Wed Aug 07 21:26:11 +0000 2019,0,0,en,1,https://t.co/jq9cbumzet,,,sharadgautam81,rt @gitaskapoor: rascal bangladeshis forget who gave them their freedom. https://t.co/jq9cbumzet,148,486,,,,[]
http://twitter.com/931268358724448256/status/1159214194207555584,,0,Wed Aug 07 21:26:15 +0000 2019,0,0,en,1,https://t.co/vzrfcls0kf,,,WeMeNThee,"rt @legalkant: as things are going on, bangladesh might offer to take even non-bangladeshi   https://t.co/vzrfcls0kf",49,1271,,,,[]
http://twitter.com/1158664214715752448/status/1159214203162505216,,0,Wed Aug 07 21:26:17 +0000 2019,0,0,en,1,https://t.co/rymswx2pua,,,ChtpThe,children @leedo peace home doodling with spray paint 🎨 inspired after the graffiti workshop during the chtp introdu… https://t.co/rymswx2pua,5,111,,,,[]
http://twitter.com/232301408/status/1159214210557120514,,0,Wed Aug 07 21:26:19 +0000 2019,0,0,en,1,https://t.co/p3dy8qiezb,,,alvxcv,rt @itsnaimah_: bangladesh’s finest https://t.co/p3dy8qiezb,1119,165,,,,[]
http://twitter.com/1262267594/status/1159214267410857985,,0,Wed Aug 07 21:26:33 +0000 2019,0,0,en,1,https://t.co/m9nu6pssrt,,,pizon666,there is a university named green university of bangladesh where a bunch of guys protesting against kashmir's inclu… https://t.co/m9nu6pssrt,0,16,,,,[]
http://twitter.com/3290743595/status/1159214275564646407,,0,Wed Aug 07 21:26:35 +0000 2019,0,0,tl,0,,,,fuhteamuh__,ayo stop,87,84,"Valley Stream, NY",,,[]
